tale_id,episode_id,sentence,num_words,num_clauses,dep_distance,Eventfulness,I
1,1,In un villaggio abitava una povera vecchia che aveva raccolto un piatto di fagioli e voleva cuocerli.,18,3,153,0.07692307692307693,11.76923076923077
1,1,"Preparo dunque il fuoco nel camino, e perché ardesse in fretta l'accese con una manciata di paglia.",19,4,171,0.07692307692307693,13.153846153846155
1,1,"Mentre versava i fagioli nella pentola, gliene sfuggi inavvertitamente uno, che cadde a terra accanto a una pagliuzza; e subito un pezzo di carbone ardente salto anch'esso dal focolare accanto a loro.",36,7,534,0.07692307692307693,41.07692307692308
1,1,"Allora la pagliuzza disse: ""Cari amici, donde venite?""",13,3,51,0.07692307692307693,3.9230769230769234
1,1,"Rispose il carbone: ""Per buona sorte sono fuggito dal fuoco, e se non ci fossi riuscito a viva forza, era morte sicura:sarei stato incenerito.""",32,8,466,0.07692307692307693,35.84615384615385
1,1,"Disse il fagiolo: ""Anch'io l'ho scampata, ma se la vecchia mi avesse messo in pentola, sarei stato ridotto in pappa senza pietà, come i miei compagni.",32,8,388,0.07692307692307693,29.846153846153847
1,1,"E a me forse sarebbe toccato miglior destino?""",10,2,45,0.07692307692307693,3.4615384615384617
1,1,Disse la pagliuzza.,4,1,6,0.07692307692307693,0.46153846153846156
1,1,"""Tutte le mie sorelle distrusse la vecchia nel fuoco e nel fumo; sessanta in una volta ne ha ghermite e uccise.",24,4,144,0.07692307692307693,11.076923076923077
1,1,"Per fortuna le scivolai tra le dita.""",9,2,36,0.07692307692307693,2.769230769230769
1,1,"- ""Ma ora che faremo?""",8,4,16,0.07692307692307693,1.2307692307692308
1,1,disse il carbone.,4,1,6,0.07692307692307693,0.46153846153846156
1,1,"""Poiché per nostra ventura siamo siamo fuggiti alla morte, penso che dobbiamo aiutarci da buoni compagni e, perché non ci colga una nuova disgrazia, emigrare insieme in paese straniero.""",35,9,595,0.07692307692307693,45.769230769230774
1,2,La proposta piacque agli altri due e s'incamminarono.,9,2,36,0.1,3.6
1,2,"Ma ben presto giunsero a un piccolo ruscello e, siccome non c'era ponte ne passerella, non sapevano come attraversarlo.",22,6,177,0.1,17.7
1,2,"La pagliuzza ebbe una buon'idea e disse: ""Mi stenderò di traverso: cosi potrete passare come su un ponte.""",23,5,168,0.1,16.8
1,2,E si stese da una riva all'altra.,8,2,22,0.1,2.2
1,2,"Il carbone, focoso di natura, sgambetto arditamente sul ponte di nuova costruzione; ma quando fu a mezza strada e senti l'acqua rumoreggiare di sotto, ebbe paura:si fermo e non osava più andare avanti.",40,10,412,0.1,41.2
1,2,"Ma la pagliuzza prese fuoco, si ruppe in due pezzi e cadde nel ruscello; il carbone le scivolo dietro w, sibilo a contatto con l'acqua e spiro.",31,7,409,0.1,40.900000000000006
1,2,"Al fagiolo, rimasto prudentemente a riva, venne da ridere di quell'avventura, e rise cosi forte, senza potersi frenare, che alla fine scoppio.",28,8,286,0.1,28.6
1,2,"Anch'esso, dunque, era bello e spacciato, se un sarto, in giro per il mondo, non si fosse per buona sorte riposato accanto al ruscelo.",30,10,435,0.1,43.5
1,2,"Siccome era di buon cuore, tiro fuori ago e filo e lo ricuci.",15,4,105,0.1,10.5
1,2,"Il fagiolo lo ringrazio caldamente;ma poiché il sarto aveva usato filo nero, da quel giorno tutti i fagioli hanno una cucitura nera.",26,5,199,0.1,19.900000000000002
2,1,"C'era una volta una ragazza pigra che non voleva filare; la madre poteva dire qualunque cosa, ma non riusciva a persuaderla.",24,6,216,0.3333333333333333,72.0
2,1,"Un giorno la madre andò in collera e le scappò la pazienza, cosicché‚ la picchiò, ed ella incominciò a piangere forte.",24,4,200,0.3333333333333333,66.66666666666666
2,1,"In quel momento passava di lì la regina, e quando sentì piangere fece fermare la carrozza, entrò in casa e domandò alla madre perché‚ picchiasse sua figlia, dato che si sentivano le grida da fuori.",39,9,741,0.3333333333333333,247.0
2,2,"Allora la donna si vergognò di dover rivelare la pigrizia di sua figlia e disse: ""Non posso staccarla dal filatoio, vuole sempre e soltanto filare e io sono povera e non posso procurarle il lino.""",40,7,780,0.2,156.0
